"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8824","Search","chromium","Sat Nov 09 01:43:03 GMT 2024","passed","Sat Nov 09 01:43:12 GMT 2024","","test.spec.js","",""
