"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8472","Search","chromium","Thu Nov 14 01:47:10 GMT 2024","passed","Thu Nov 14 01:47:18 GMT 2024","","test.spec.js","",""
