"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9102","Search","chromium","Mon Nov 11 01:48:12 GMT 2024","passed","Mon Nov 11 01:48:21 GMT 2024","","test.spec.js","",""
