"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9135","Search","chromium","Sat Nov 16 01:51:25 GMT 2024","passed","Sat Nov 16 01:51:34 GMT 2024","","test.spec.js","",""
