"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9003","Search","chromium","Wed Nov 20 01:52:30 GMT 2024","passed","Wed Nov 20 01:52:39 GMT 2024","","test.spec.js","",""
